,Year,Month,Day,Hour,Minute,Second,Bottom.depth..m.,Consecutive.Station.number,prDM..Pressure..Digiquartz..db.,depSM..Depth..salt.water..m.,t090C..Temperature..ITS.90..deg.C..,t190C..Temperature..2..ITS.90..deg.C..,c0S.m..Conductivity..S.m.,c1S.m..Conductivity..2..S.m..,v0..Voltage.0,v1..Voltage.1,v2..Voltage.2,v3..Voltage.3,v4..Voltage.4,v5..Voltage.5,v6..Voltage.6,v7..Voltage70,altM..Altimeter..m.,CStarAt0..Beam.Attenuation..WET.Labs.C.Star..1.m.,CStarTr0..Beam.Transmission..WET.Labs.C.Star,flECO.AFL..Fluorescence..WET.Labs.ECO.AFL.FL..mg.m.3.,sbox0Mm.Kg..Oxygen..SBE.43..umol.kg.,sbox1Mm.Kg..Oxygen..SBE.43..2..umol.kg..,par..PAR.Irradiance..Biospherical.Licor,latitude..Latitude..deg.,longitude..Longitude..deg.,sal00..Salinity..Practical..PSU.,sal11..Salinity..Practical..2..PSU.,sigma.t00..Density..sigma.t..kg.m.3.,sigma.t11..Density..2..sigma.t..kg.m.3..,flag..flag,project,C0mS.cm,C1mS.cm,HLY1702.CTD.Station,Cast,Bottle
0.547222222,2017,6,14,23,44,18,25,24,7,NA,3.9533,3.9543,2.931174,2.933174,0.0147,4.2613,1.3805,3.2905,3.0573,2.8601,0.949,0.0182,18.98,0.369,91.18,0.1248,345.272,NA,291.06,67.5947,-164.52366,31.2023,31.2249,24.7709,24.7854,0,ASGARD,NA,NA,NA,NA,NA
0.547916667,2017,6,14,23,44,18,25,24,8,NA,2.0703,2.0255,2.77338,2.772672,0.0147,4.2925,1.3817,3.2905,2.9797,2.8587,0.8922,0.0191,17.84,0.34,91.847,0.1482,365.973,NA,243.31,67.5947,-164.52366,31.1233,31.1585,24.8621,24.8906,0,ASGARD,NA,NA,NA,NA,NA
0.548611111,2017,6,14,23,44,18,25,24,9,NA,1.6645,1.6858,2.748167,2.749261,0.0147,4.3021,0.9444,3.2904,2.9036,2.9134,0.8427,0.0196,16.85,0.331,92.053,0.1581,385.242,NA,204.06,67.5947,-164.52366,31.2118,31.2043,24.9602,24.9525,0,ASGARD,NA,NA,NA,NA,NA
0.549305556,2017,6,14,23,44,18,25,24,10,NA,2.0399,2.0399,2.786658,2.78653,0.0147,4.2915,1.1501,3.2907,2.8297,2.9964,0.7939,0.0211,15.88,0.341,91.826,0.1941,400.673,NA,172.09,67.5947,-164.52366,31.3188,31.3172,25.0207,25.0193,0,ASGARD,NA,NA,NA,NA,NA
0.55,2017,6,14,23,44,18,25,24,11,NA,0.9818,0.9671,2.698814,2.700158,0.0147,4.271,1.3423,3.2906,2.7565,3.0173,0.7456,0.0241,14.91,0.36,91.386,0.2667,405.222,NA,145.39,67.5947,-164.52366,31.2662,31.2979,25.0449,25.0671,0,ASGARD,NA,NA,NA,NA,NA
0.550694444,2017,6,14,23,44,18,25,24,12,NA,-0.7357,-0.7551,2.573704,2.573332,0.0147,4.2314,1.3916,3.2909,2.6863,2.9637,0.6956,0.026,13.91,0.398,90.539,0.3113,396.414,NA,123.62,67.5947,-164.52366,31.3906,31.4057,25.2206,25.2331,0,ASGARD,NA,NA,NA,NA,NA
0.551388889,2017,6,14,23,44,18,25,24,13,NA,-1.0978,-1.1015,2.552158,2.552137,0.0147,4.1918,0.9827,3.2903,2.6144,2.9697,0.6404,0.0273,12.81,0.435,89.692,0.3414,418.264,NA,104.69,67.5947,-164.52366,31.4782,31.4819,25.3023,25.3053,0,ASGARD,NA,NA,NA,NA,NA
0.552083333,2017,6,14,23,44,18,25,24,14,NA,-1.1764,-1.1749,2.548397,2.548612,0.0147,4.1789,0.8307,3.2903,2.5425,2.9992,1.2717,0.026,25.43,0.448,89.416,0.3131,430.626,NA,88.669,67.5947,-164.52366,31.5093,31.5107,25.3296,25.3306,0,ASGARD,NA,NA,NA,NA,NA
0.552777778,2017,6,14,23,44,18,25,24,15,NA,-1.3283,-1.3273,2.545836,2.545929,0.0147,4.065,1.3594,3.2905,2.466,3.0157,0.547,0.0291,10.94,0.559,86.977,0.3875,431.633,NA,74.316,67.5947,-164.52366,31.6344,31.6346,25.4348,25.435,0,ASGARD,NA,NA,NA,NA,NA
0.553472222,2017,6,14,23,44,18,25,24,16,NA,-1.364,-1.3652,2.546077,2.546023,0.0147,3.9134,1.1241,3.2907,2.3859,3.009,1.3771,0.0553,27.54,0.71,83.734,1.015,424.402,NA,61.753,67.5947,-164.52366,31.6749,31.6754,25.4686,25.469,0,ASGARD,NA,NA,NA,NA,NA
0.554166667,2017,6,14,23,44,18,25,24,17,NA,-1.3641,-1.3666,2.546586,2.546378,0.0147,3.8952,1.0755,3.2906,2.2988,2.9343,1.204,0.074,24.08,0.729,83.344,1.4627,392.632,NA,50.494,67.5947,-164.52366,31.6814,31.6811,25.4738,25.4737,0,ASGARD,NA,NA,NA,NA,NA
0.554861111,2017,6,14,23,44,18,25,24,18,NA,-1.3649,-1.3671,2.546927,2.546758,0.0147,3.9103,1.0334,3.2904,2.1835,2.8534,2.0765,0.0967,41.53,0.713,83.668,2.0098,378.723,NA,38.684,67.5947,-164.52366,31.6863,31.6863,25.4778,25.4779,0,ASGARD,NA,NA,NA,NA,NA
0.555555556,2017,6,14,23,44,18,25,24,19,NA,-1.3657,-1.3672,2.547184,2.547065,0.0147,3.9074,1.076,3.2904,2.0615,2.8057,1.627,0.1184,32.54,0.716,83.605,2.5296,379.46,NA,29.101,67.5947,-164.52366,31.6901,31.69,25.4809,25.4809,0,ASGARD,NA,NA,NA,NA,NA
0.55625,2017,6,14,23,44,18,25,24,20,NA,-1.366,-1.3676,2.547364,2.54723,0.0147,3.8998,1.0754,3.2906,1.9414,2.7815,0.2979,0.1205,5.96,0.724,83.443,2.579,380.816,NA,22.013,67.5947,-164.52366,31.6922,31.6921,25.4826,25.4826,0,ASGARD,NA,NA,NA,NA,NA
0.556944444,2017,6,14,23,44,18,25,24,21,NA,-1.3624,-1.3676,2.547537,2.547268,0.0147,3.9071,1.3474,3.2904,1.7685,2.7644,1.9586,0.1471,39.17,0.717,83.599,3.2191,382.849,NA,14.73,67.5947,-164.52366,31.6901,31.692,25.4808,25.4826,0,ASGARD,NA,NA,NA,NA,NA
0.557638889,2017,6,14,23,44,18,25,24,22,NA,-1.3503,-1.3479,2.548387,2.548607,0.0147,3.9021,1.4348,3.2906,1.6575,2.7469,2.5455,0.1371,50.91,0.722,83.492,2.9773,380.786,NA,11.248,67.5947,-164.52366,31.6883,31.6887,25.4791,25.4794,0,ASGARD,NA,NA,NA,NA,NA
0.558333333,2017,6,15,3,7,12,36,25,0,NA,5.4128,5.3461,3.045141,3.041507,0.0159,4.2855,1.4155,3.2912,3.0152,2.9049,1.6867,0.0192,33.74,0.347,91.696,0.1488,340.754,NA,261.99,67.61082,-164.93348,31.1474,31.1682,24.5773,24.6011,1,ASGARD,NA,NA,NA,NA,NA
0.559027778,2017,6,15,3,7,12,36,25,1,NA,5.4128,5.3461,3.045141,3.041507,0.0159,4.2855,1.4155,3.2912,3.0152,2.9049,1.6867,0.0192,33.74,0.347,91.696,0.1488,340.754,NA,261.99,67.61082,-164.93348,31.1474,31.1682,24.5773,24.6011,1,ASGARD,NA,NA,NA,NA,NA
0.559722222,2017,6,15,3,7,12,36,25,2,NA,5.4128,5.3461,3.045141,3.041507,0.0159,4.2855,1.4155,3.2912,3.0152,2.9049,1.6867,0.0192,33.74,0.347,91.696,0.1488,340.754,NA,261.99,67.61082,-164.93348,31.1474,31.1682,24.5773,24.6011,1,ASGARD,NA,NA,NA,NA,NA
0.560416667,2017,6,15,3,7,12,36,25,3,NA,5.4128,5.3461,3.045141,3.041507,0.0159,4.2855,1.4155,3.2912,3.0152,2.9049,1.6867,0.0192,33.74,0.347,91.696,0.1488,340.754,NA,261.99,67.61082,-164.93348,31.1474,31.1682,24.5773,24.6011,0,ASGARD,NA,NA,NA,NA,NA
0.561111111,2017,6,15,3,7,12,36,25,4,NA,5.2436,5.2234,3.036338,3.035369,0.016,4.284,1.1775,3.2905,2.9266,2.8957,1.6408,0.0191,32.82,0.348,91.665,0.1463,339.591,NA,215.5,67.61082,-164.93348,31.2047,31.2126,24.6414,24.6496,0,ASGARD,NA,NA,NA,NA,NA
0.561805556,2017,6,15,3,7,12,36,25,5,NA,5.1865,5.1692,3.035082,3.034571,0.0159,4.291,1.3411,3.2907,2.8284,2.8997,1.5911,0.019,31.82,0.342,91.816,0.1454,342.506,NA,171.53,67.61082,-164.93348,31.2433,31.2536,24.6782,24.688,0,ASGARD,NA,NA,NA,NA,NA
0.5625,2017,6,15,3,7,12,36,25,6,NA,4.9572,4.9313,3.020529,3.018134,0.0159,4.2806,1.0358,3.2906,2.7501,2.9094,1.5399,0.0191,30.8,0.351,91.591,0.1471,344.812,NA,143.26,67.61082,-164.93348,31.2912,31.2879,24.7408,24.7383,0,ASGARD,NA,NA,NA,NA,NA
0.563194444,2017,6,15,3,7,12,36,25,7,NA,3.1218,3.1239,2.889449,2.889992,0.0159,4.3187,1.4147,3.2907,2.6842,2.8972,1.4915,0.0195,29.83,0.316,92.408,0.1577,361.239,NA,123.01,67.61082,-164.93348,31.5119,31.5163,25.0915,25.0945,0,ASGARD,NA,NA,NA,NA,NA
0.563888889,2017,6,15,3,7,12,36,25,8,NA,1.8319,1.8452,2.782529,2.784025,0.0159,4.3187,1.4196,3.2908,2.6151,3.0002,1.4434,0.0213,28.87,0.316,92.408,0.2002,394.738,NA,104.86,67.61082,-164.93348,31.475,31.4802,25.16,25.1623,0,ASGARD,NA,NA,NA,NA,NA
0.564583333,2017,6,15,3,7,12,36,25,9,NA,1.5737,1.5708,2.767777,2.768061,0.0159,4.2723,1.2436,3.2905,2.5438,3.0449,1.3904,0.0259,27.81,0.359,91.415,0.3091,402.018,NA,88.936,67.61082,-164.93348,31.5486,31.5551,25.2361,25.2414,0,ASGARD,NA,NA,NA,NA,NA
0.565277778,2017,6,15,3,7,12,36,25,10,NA,1.7316,1.7272,2.784812,2.784884,0.0159,4.3012,1.1753,3.2906,2.4696,3.0675,1.3447,0.0248,26.89,0.332,92.033,0.2842,400.088,NA,74.918,67.61082,-164.93348,31.603,31.6083,25.2693,25.2737,0,ASGARD,NA,NA,NA,NA,NA
0.565972222,2017,6,15,3,7,12,36,25,11,NA,1.7562,1.7583,2.789256,2.789325,0.0159,4.3101,1.2724,3.2907,2.3989,3.0735,1.2916,0.0268,25.83,0.324,92.223,0.3301,399.592,NA,63.603,67.61082,-164.93348,31.6334,31.6322,25.292,25.2909,0,ASGARD,NA,NA,NA,NA,NA
0.566666667,2017,6,15,3,7,12,36,25,12,NA,1.6437,1.6538,2.781051,2.781785,0.0159,4.2952,1.0347,3.2905,2.3337,3.0746,1.2376,0.0282,24.75,0.338,91.906,0.364,401.004,NA,54.68,67.61082,-164.93348,31.6431,31.6422,25.3073,25.3057,0,ASGARD,NA,NA,NA,NA,NA
0.567361111,2017,6,15,3,7,12,36,25,13,NA,0.8078,0.8121,2.712486,2.712849,0.0159,4.1775,1.1483,3.2906,2.2652,3.0439,1.1895,0.0399,23.79,0.449,89.386,0.6468,401.885,NA,46.677,67.61082,-164.93348,31.6196,31.6199,25.3385,25.3383,0,ASGARD,NA,NA,NA,NA,NA
0.568055556,2017,6,15,3,7,12,36,25,14,NA,0.7072,0.7047,2.706087,2.705811,0.016,4.1614,1.2078,3.2906,2.1934,3.0282,1.1377,0.0434,22.75,0.464,89.041,0.7301,404.275,NA,39.451,67.61082,-164.93348,31.6397,31.6387,25.3601,25.3594,0,ASGARD,NA,NA,NA,NA,NA
0.56875,2017,6,15,3,7,12,36,25,15,NA,0.6524,0.6495,2.70226,2.702168,0.0159,4.1824,1.1386,3.2905,2.1222,3.0248,1.0935,0.0383,21.87,0.444,89.491,0.6073,403.168,NA,33.472,67.61082,-164.93348,31.6459,31.6477,25.368,25.3696,0,ASGARD,NA,NA,NA,NA,NA
0.569444444,2017,6,15,3,7,12,36,25,16,NA,0.6761,0.6773,2.705246,2.705181,0.0159,4.1615,1.4164,3.2909,2.0472,3.0182,1.0415,0.0418,20.83,0.464,89.043,0.6919,401.673,NA,28.105,67.61082,-164.93348,31.6596,31.6575,25.3778,25.376,0,ASGARD,NA,NA,NA,NA,NA
0.570138889,2017,6,15,3,7,12,36,25,17,NA,0.728,0.7303,2.70991,2.710106,0.0159,4.1735,1.1699,3.2908,1.9702,3.0166,0.991,0.0432,19.82,0.453,89.301,0.7241,401.792,NA,23.49,67.61082,-164.93348,31.6659,31.6661,25.3801,25.3801,0,ASGARD,NA,NA,NA,NA,NA
0.570833333,2017,6,15,3,7,12,36,25,18,NA,0.6939,0.6904,2.707303,2.707234,0.0159,4.1714,1.033,3.2904,1.8916,3.0131,0.9438,0.0461,18.88,0.455,89.255,0.7953,401.199,NA,19.541,67.61082,-164.93348,31.6667,31.6694,25.3825,25.3849,0,ASGARD,NA,NA,NA,NA,NA
0.571527778,2017,6,15,3,7,12,36,25,19,NA,0.6141,0.6125,2.700822,2.700818,0.0159,4.1617,1.1675,3.2904,1.8136,3.0068,0.8916,0.0455,17.83,0.464,89.048,0.7794,400.548,NA,16.272,67.61082,-164.93348,31.6643,31.6659,25.3848,25.3861,0,ASGARD,NA,NA,NA,NA,NA
0.572222222,2017,6,15,3,7,12,36,25,20,NA,0.5698,0.5721,2.697179,2.697532,0.0159,4.153,1.0521,3.2905,1.7363,2.9995,0.841,0.0469,16.82,0.472,88.862,0.8126,399.689,NA,13.558,67.61082,-164.93348,31.6622,31.6643,25.3854,25.387,0,ASGARD,NA,NA,NA,NA,NA
0.572916667,2017,6,15,3,7,12,36,25,21,NA,0.4829,0.4799,2.690013,2.690053,0.0159,4.1374,1.0732,3.2904,1.6607,2.9927,0.7886,0.05,15.77,0.487,88.528,0.8874,399.759,NA,11.334,67.61082,-164.93348,31.6581,31.6617,25.3865,25.3895,0,ASGARD,NA,NA,NA,NA,NA
0.573611111,2017,6,15,3,7,12,36,25,22,NA,0.353,0.3492,2.679384,2.679547,0.0159,4.1307,1.1907,3.2907,1.5864,2.9857,0.7425,0.0509,14.85,0.494,88.384,0.909,400.03,NA,9.497,67.61082,-164.93348,31.6531,31.6591,25.3888,25.3938,0,ASGARD,NA,NA,NA,NA,NA
0.574305556,2017,6,15,3,7,12,36,25,23,NA,0.2311,0.2285,2.66964,2.669683,0.0159,4.1244,1.0526,3.2905,1.5115,2.9775,0.6899,0.0504,13.8,0.5,88.25,0.8966,399.887,NA,7.935,67.61082,-164.93348,31.6513,31.6545,25.3932,25.3958,0,ASGARD,NA,NA,NA,NA,NA
0.575,2017,6,15,3,7,12,36,25,24,NA,0.1095,0.1066,2.659269,2.659797,0.0159,4.135,1.1907,3.2909,1.4388,2.9706,0.6396,0.0492,12.79,0.49,88.477,0.8688,400.548,NA,6.658,67.61082,-164.93348,31.6407,31.6505,25.3902,25.3981,0,ASGARD,NA,NA,NA,NA,NA
0.575694444,2017,6,15,3,7,12,36,25,25,NA,-0.5961,-0.587,2.60318,2.605844,0.0159,4.1011,1.1917,3.2907,1.3676,2.9564,0.5875,0.0499,11.75,0.523,87.75,0.8852,404.578,NA,5.597,67.61082,-164.93348,31.6316,31.6577,25.4109,25.431,0,ASGARD,NA,NA,NA,NA,NA
0.576388889,2017,6,15,3,7,12,36,25,26,NA,-1.3484,-1.3433,2.557576,2.558,0.0159,3.834,1.3127,3.2906,1.2984,2.9178,0.8511,0.0807,17.02,0.793,82.035,1.6242,399.603,NA,4.719,67.61082,-164.93348,31.8095,31.8098,25.5774,25.5775,0,ASGARD,NA,NA,NA,NA,NA
0.577083333,2017,6,15,3,7,12,36,25,27,NA,-1.4095,-1.4128,2.554679,2.554528,0.0159,3.707,1.3557,3.2906,1.2217,2.8748,0.8052,0.1484,16.1,0.927,79.317,3.2495,392.418,NA,3.901,67.61082,-164.93348,31.8345,31.8359,25.5991,25.6003,0,ASGARD,NA,NA,NA,NA,NA
0.577777778,2017,6,15,3,7,12,36,25,28,NA,-1.408,-1.4121,2.555046,2.554822,0.0159,3.6858,1.3383,3.2906,1.1179,2.831,1.5395,0.1994,30.79,0.95,78.862,4.4721,384.233,NA,3.001,67.61082,-164.93348,31.8372,31.8386,25.6013,25.6025,0,ASGARD,NA,NA,NA,NA,NA
0.578472222,2017,6,15,3,7,12,36,25,29,NA,-1.418,-1.4207,2.554853,2.554731,0.0159,3.6612,1.4183,3.2905,1.0033,2.8014,1.4873,0.2145,29.75,0.977,78.336,4.8352,383.449,NA,2.223,67.61082,-164.93348,31.8447,31.8459,25.6076,25.6087,0,ASGARD,NA,NA,NA,NA,NA
0.579166667,2017,6,15,3,7,12,36,25,30,NA,-1.4216,-1.4241,2.55494,2.554819,0.0159,3.6509,1.3413,3.2911,0.8859,2.7838,2.0497,0.2344,40.99,0.988,78.116,5.3145,383.938,NA,1.612,67.61082,-164.93348,31.8491,31.8502,25.6113,25.6122,0,ASGARD,NA,NA,NA,NA,NA
0.579861111,2017,6,15,3,7,12,36,25,31,NA,-1.423,-1.424,2.555049,2.555023,0.0159,3.6527,1.0495,3.2904,0.7692,2.7719,1.3954,0.2174,27.91,0.986,78.154,4.9049,383.577,NA,1.151,67.61082,-164.93348,31.8515,31.8523,25.6133,25.6139,0,ASGARD,NA,NA,NA,NA,NA
0.580555556,2017,6,15,3,7,12,36,25,32,NA,-1.4236,-1.4239,2.555227,2.555217,0.0159,3.6448,1.2716,3.2906,0.6491,2.7615,1.5734,0.2331,31.47,0.995,77.984,5.2834,383.714,NA,0.781,67.61082,-164.93348,31.854,31.8542,25.6153,25.6155,0,ASGARD,NA,NA,NA,NA,NA
0.58125,2017,6,15,3,7,12,36,25,33,NA,-1.4233,-1.4233,2.555187,2.555288,0.0159,3.6542,1.4256,3.2908,0.5641,2.7494,2.6372,0.2458,52.74,0.984,78.186,5.5877,383.048,NA,0.578,67.61082,-164.93348,31.8525,31.8539,25.6141,25.6152,0,ASGARD,NA,NA,NA,NA,NA
0.581944444,2017,6,15,4,48,3,41,26,0,NA,6.4719,6.4679,3.194527,3.194342,0.0159,4.3376,1.3468,3.2908,3.5388,2.793,1.953,0.0169,39.06,0.298,92.813,0.0944,314.362,NA,877.68,67.61796,-165.43544,31.8297,31.8315,24.9904,24.9921,1,ASGARD,NA,NA,NA,NA,NA
0.582638889,2017,6,15,4,48,3,41,26,1,NA,6.4719,6.4679,3.194527,3.194342,0.0159,4.3376,1.3468,3.2908,3.5388,2.793,1.953,0.0169,39.06,0.298,92.813,0.0944,314.362,NA,877.68,67.61796,-165.43544,31.8297,31.8315,24.9904,24.9921,1,ASGARD,NA,NA,NA,NA,NA
0.583333333,2017,6,15,4,48,3,41,26,2,NA,6.4719,6.4679,3.194527,3.194342,0.0159,4.3376,1.3468,3.2908,3.5388,2.793,1.953,0.0169,39.06,0.298,92.813,0.0944,314.362,NA,877.68,67.61796,-165.43544,31.8297,31.8315,24.9904,24.9921,1,ASGARD,NA,NA,NA,NA,NA
0.584027778,2017,6,15,4,48,3,41,26,3,NA,6.4719,6.4679,3.194527,3.194342,0.0159,4.3376,1.3468,3.2908,3.5388,2.793,1.953,0.0169,39.06,0.298,92.813,0.0944,314.362,NA,877.68,67.61796,-165.43544,31.8297,31.8315,24.9905,24.9921,0,ASGARD,NA,NA,NA,NA,NA
0.584722222,2017,6,15,4,48,3,41,26,4,NA,6.4608,6.467,3.194023,3.194416,0.0159,4.34,0.9653,3.2904,3.3754,2.7892,1.9042,0.0163,38.09,0.296,92.864,0.0791,313.928,NA,609.62,67.61796,-165.43544,31.8341,31.8326,24.9953,24.9931,0,ASGARD,NA,NA,NA,NA,NA
0.585416667,2017,6,15,4,48,3,41,26,5,NA,6.2687,6.5004,3.198568,3.196118,0.0159,4.3327,1.1601,3.2906,3.2861,2.791,1.8564,0.016,37.13,0.303,92.707,0.0714,313.996,NA,497.96,67.61796,-165.43544,31.9091,31.8198,25.0784,24.9788,2,ASGARD,NA,NA,NA,NA,NA
0.586111111,2017,6,15,4,48,3,41,26,6,NA,6.0766,6.0577,3.175078,3.174002,0.0159,4.3266,1.2823,3.2906,3.2127,2.7814,1.9985,0.0176,39.97,0.308,92.577,0.1095,314.774,NA,420.72,67.61796,-165.43544,31.9841,31.9899,25.1611,25.1673,0,ASGARD,NA,NA,NA,NA,NA
0.586805556,2017,6,15,4,48,3,41,26,7,NA,5.7204,5.7183,3.159413,3.159496,0.0159,4.3431,1.2103,3.2905,3.1158,2.8084,1.7565,0.0194,35.13,0.293,92.93,0.1542,325.173,NA,338.05,67.61796,-165.43544,32.1453,32.1483,25.3311,25.3334,0,ASGARD,NA,NA,NA,NA,NA
0.5875,2017,6,15,4,48,3,41,26,8,NA,5.5475,5.5314,3.145273,3.144559,0.0159,4.3518,1.2579,3.2904,3.0377,2.8286,1.7093,0.0205,34.19,0.285,93.116,0.1803,327.008,NA,283.06,67.61796,-165.43544,32.1503,32.1576,25.3552,25.3623,0,ASGARD,NA,NA,NA,NA,NA
0.588194444,2017,6,15,4,48,3,41,26,9,NA,4.3755,4.3748,3.052373,3.053293,0.0159,4.3187,1.3767,3.2907,3,2.8334,1.6588,0.0263,33.18,0.316,92.409,0.3194,338.375,NA,255.69,67.61796,-165.43544,32.2162,32.2277,25.535,25.5438,0,ASGARD,NA,NA,NA,NA,NA
0.588888889,2017,6,15,4,48,3,41,26,10,NA,4.161,4.1397,3.036218,3.034705,0.0159,4.2932,1.1521,3.2904,2.9219,2.939,1.6077,0.0284,32.15,0.34,91.862,0.37,361.917,NA,213.82,67.61796,-165.43544,32.2367,32.2398,25.5728,25.577,0,ASGARD,NA,NA,NA,NA,NA
0.589583333,2017,6,15,4,48,3,41,26,11,NA,2.8863,2.8419,2.927899,2.925134,0.0159,4.2161,1.1592,3.2906,2.8381,2.9561,1.5573,0.0318,31.15,0.412,90.212,0.4528,368.103,NA,177.03,67.61796,-165.43544,32.2074,32.2184,25.666,25.6778,0,ASGARD,NA,NA,NA,NA,NA
0.590277778,2017,6,15,4,48,3,41,26,12,NA,2.2304,2.2127,2.874008,2.873015,0.0159,4.1901,1.3877,3.2906,2.7937,2.9887,1.5077,0.0299,30.15,0.437,89.656,0.4048,383.06,NA,158.47,67.61796,-165.43544,32.2081,32.2137,25.7185,25.7241,0,ASGARD,NA,NA,NA,NA,NA
0.590972222,2017,6,15,4,48,3,41,26,13,NA,1.8666,1.8552,2.84412,2.84341,0.0159,4.1567,1.2428,3.2906,2.7083,2.9929,1.4584,0.0333,29.17,0.469,88.94,0.4863,383.878,NA,130.12,67.61796,-165.43544,32.2061,32.2089,25.7433,25.7463,0,ASGARD,NA,NA,NA,NA,NA
0.591666667,2017,6,15,4,48,3,41,26,14,NA,1.6685,1.6601,2.827947,2.827471,0.0159,4.1364,1.131,3.2906,2.6187,2.9916,1.4034,0.0303,28.07,0.488,88.506,0.4149,385.895,NA,105.87,67.61796,-165.43544,32.2055,32.2081,25.7565,25.7591,0,ASGARD,NA,NA,NA,NA,NA
0.592361111,2017,6,15,4,48,3,41,26,15,NA,1.5996,1.5958,2.822564,2.822344,0.0159,4.1219,1.1653,3.2906,2.5353,2.9942,1.3582,0.0334,27.16,0.502,88.197,0.4911,387.596,NA,87.347,67.61796,-165.43544,32.2078,32.209,25.763,25.7641,0,ASGARD,NA,NA,NA,NA,NA
0.593055556,2017,6,15,4,48,3,41,26,16,NA,1.5305,1.5272,2.816821,2.816686,0.0159,4.1053,1.1038,3.2907,2.4437,2.9946,1.3021,0.0356,26.04,0.519,87.841,0.5415,388.075,NA,70.656,67.61796,-165.43544,32.2058,32.2075,25.7659,25.7674,0,ASGARD,NA,NA,NA,NA,NA
0.59375,2017,6,15,4,48,3,41,26,17,NA,1.4717,1.4684,2.811996,2.811771,0.0159,4.1071,1.0332,3.2905,2.3499,2.9928,1.2525,0.0371,25.05,0.517,87.88,0.5775,388.351,NA,56.775,67.61796,-165.43544,32.2047,32.2053,25.7689,25.7695,0,ASGARD,NA,NA,NA,NA,NA
0.594444444,2017,6,15,4,48,3,41,26,18,NA,1.4254,1.4248,2.80807,2.80806,0.0159,4.0887,1.0968,3.2907,2.2584,2.9923,1.2037,0.0446,24.07,0.535,87.486,0.7576,388.925,NA,45.979,67.61796,-165.43544,32.2022,32.2027,25.7699,25.7703,0,ASGARD,NA,NA,NA,NA,NA
0.595138889,2017,6,15,4,48,3,41,26,19,NA,1.3979,1.3958,2.805768,2.805647,0.0159,4.0746,1.145,3.2906,2.1678,2.9915,1.1555,0.0425,23.11,0.549,87.184,0.7077,389.132,NA,37.229,67.61796,-165.43544,32.2008,32.2014,25.7705,25.7711,0,ASGARD,NA,NA,NA,NA,NA
0.595833333,2017,6,15,4,48,3,41,26,20,NA,1.3716,1.3702,2.803535,2.803475,0.0159,4.0788,0.9151,3.2904,2.0785,2.9916,1.1039,0.0466,22.08,0.544,87.274,0.8057,389.639,NA,30.252,67.61796,-165.43544,32.199,32.1997,25.7708,25.7713,0,ASGARD,NA,NA,NA,NA,NA
0.596527778,2017,6,15,4,48,3,41,26,21,NA,1.3479,1.3456,2.801542,2.801398,0.0159,4.0727,1.2296,3.2908,1.989,2.9913,1.0558,0.0455,21.12,0.55,87.143,0.7793,389.77,NA,24.564,67.61796,-165.43544,32.1976,32.1981,25.7712,25.7716,0,ASGARD,NA,NA,NA,NA,NA
0.597222222,2017,6,15,4,48,3,41,26,22,NA,1.3315,1.3294,2.800192,2.80006,0.0159,4.0681,0.9625,3.2904,1.8997,2.9911,1.0062,0.0444,20.12,0.555,87.044,0.7546,390.054,NA,19.921,67.61796,-165.43544,32.1968,32.1973,25.7716,25.772,0,ASGARD,NA,NA,NA,NA,NA
0.597916667,2017,6,15,4,48,3,41,26,23,NA,1.3129,1.3114,2.798622,2.798529,0.0159,4.0727,1.2657,3.2908,1.8113,2.989,1.8945,0.0434,37.89,0.55,87.142,0.7306,389.562,NA,16.191,67.61796,-165.43544,32.1955,32.1959,25.7717,25.772,0,ASGARD,NA,NA,NA,NA,NA
0.598611111,2017,6,15,4,48,3,41,26,24,NA,1.3035,1.3023,2.797895,2.797808,0.0159,4.0534,0.9071,3.2904,1.7236,2.9889,0.9009,0.0616,18.02,0.57,86.729,1.1662,390.173,NA,13.163,67.61796,-165.43544,32.1954,32.1956,25.7722,25.7723,0,ASGARD,NA,NA,NA,NA,NA
0.599305556,2017,6,15,4,48,3,41,26,25,NA,1.2968,1.2953,2.797359,2.797281,0.0159,4.0362,1.3565,3.291,1.6351,2.9865,0.8592,0.0591,17.18,0.587,86.362,1.1056,389.378,NA,10.67,67.61796,-165.43544,32.195,32.1955,25.7723,25.7727,0,ASGARD,NA,NA,NA,NA,NA
0.6,2017,6,15,4,48,3,41,26,26,NA,1.284,1.2828,2.796334,2.796278,0.016,4.014,0.911,3.2902,1.5501,2.9859,0.8062,0.0683,16.12,0.609,85.887,1.3274,389.982,NA,8.706,67.61796,-165.43544,32.1946,32.1951,25.7728,25.7732,0,ASGARD,NA,NA,NA,NA,NA
0.600694444,2017,6,15,4,48,3,41,26,27,NA,1.2796,1.2782,2.796029,2.795961,0.0159,3.9917,1.2689,3.2907,1.467,2.9855,1.5311,0.0665,30.62,0.631,85.409,1.2831,389.89,NA,7.13,67.61796,-165.43544,32.1947,32.1953,25.7731,25.7736,0,ASGARD,NA,NA,NA,NA,NA
0.601388889,2017,6,15,4,48,3,41,26,28,NA,1.2526,1.2504,2.793826,2.79373,0.0159,4.0039,1.1077,3.2905,1.3859,2.9857,0.7044,0.0689,14.09,0.619,85.67,1.341,390.421,NA,5.855,67.61796,-165.43544,32.1939,32.195,25.7742,25.7751,0,ASGARD,NA,NA,NA,NA,NA
