	secondary_number	cellid	side	project	station	station_type	date	CTD_number	filter	depth_original	depth_type	depth_m	bottom_depth	lat	lon	temp	salinity	DO	POC (ug/L)	PON (ug/L)	SPM (ug/L)	FlECO-AFL(mg/m^3)	chl depth	chl (ug/l)	phaeo (ug/l)	PO4(uM)	Sil(uM)	NO3(uM)	NO2(uM)	NH4(uM)	N+N (umol/L)	mass	log_name	bottle	niskin_id_meta	volume_filtered_l	transmission_pct	niskin_id_nutrients	poc_pon_ratio	poc_pon_ratio_redfield	cast_depth	delO18	sedchla_mg_m2	notes	notes2
AMBON_2015_08_12_DBO3.8_43.3_A_deep		AMBON_2015_08_12_DBO3.8_43.3_A_deep	AMBON_2015_08_12_DBO3.8_43.3_A_deep	AMBON2015	 DBO3.8	S	  Aug 12 2015  04:17:41	2	0.2	deep	bottom	44	51.2	67.667	-168.955	3.82	32.75	253.748				0.704	5	1.162		2.03	39.86			3.49	17		AMBON2015_002_44	5			54.0786					-0.570550086			
AMBON_2015_08_13_CL0_22.9_A_deep		AMBON_2015_08_13_CL0_22.9_A_deep	AMBON_2015_08_13_CL0_22.9_A_deep	AMBON2015	 CL0	S	  Aug 13 2015  12:34:33	10	0.2	deep	bottom	23	28.8	68.899	-166.423	9.81	30.19	267.484				0.869	1	2.125		0.59	9.25			0.44	0.24		AMBON2015_010_23	1			80.1719					-3.829			
AMBON_2015_08_13_CL0_22.9_B_deep		AMBON_2015_08_13_CL0_22.9_B_deep	AMBON_2015_08_13_CL0_22.9_A_deep	AMBON2015	 CL0	S	  Aug 13 2015  12:34:33	10	0.2	deep	bottom	23	28.8	68.899	-166.423	9.81	30.19	267.484				0.869	1	2.125		0.59	9.25			0.44	0.24		AMBON2015_010_23	1			80.1719					-3.829			
AMBON_2015_08_13_CL0_5.1_A_surface		AMBON_2015_08_13_CL0_5.1_A_surface	AMBON_2015_08_13_CL0_5.1_A_surface	AMBON2015	 CL0	S	  Aug 13 2015  12:34:33	10	0.2	surface	surf	5	28.8	68.899	-166.423	10.22	30.07	267.141				1.06	4	1.763		0.53	7.12			0.42	0.18		AMBON2015_010_5	4			91.6592					-3.616833333			
AMBON_2015_08_13_CL0_9.8_A_mid		AMBON_2015_08_13_CL0_9.8_A_mid	AMBON_2015_08_13_CL0_9.8_A_mid	AMBON2015	 CL0	S	  Aug 13 2015  12:34:33	10	0.2	mid	mid	10	28.8	68.899	-166.423	10.11	30.12	269.03				0.869	3	1.786		0.56	7.83			0.3	0.21		AMBON2015_010_10	3			91.1689								
AMBON_2015_08_13_CL1_40_A_deep		AMBON_2015_08_13_CL1_40_A_deep	AMBON_2015_08_13_CL1_40_A_deep	AMBON2015	 CL1	S	  Aug 13 2015  15:18:52	12	0.2	deep	bottom	41	44.2	68.948	-166.908	7.47	31.7	276.259				0.409	1	0.792		0.78	9.25			1.53	1.13		AMBON2015_012_41	1			62.6443					-1.388344925			
AMBON_2015_08_13_DBO3.1_10.8_A_mid		AMBON_2015_08_13_DBO3.1_10.8_A_mid	AMBON_2015_08_13_DBO3.1_10.8_A_mid	AMBON2015	 DBO3.1	S	  Aug 13 2015  07:42:57	9	0.2	mid	mid	10	32.6	68.299	-166.936	9.9	30.32	270.659				1.134	3	1.619		0.54	7.12			0.24	0.33		AMBON2015_009_10	3			83.6812					-3.140417878			
AMBON_2015_08_13_DBO3.1_27.1_A_deep		AMBON_2015_08_13_DBO3.1_27.1_A_deep	AMBON_2015_08_13_DBO3.1_27.1_A_deep	AMBON2015	 DBO3.1	S	  Aug 13 2015  07:42:57	9	0.2	deep	bottom	27	32.6	68.299	-166.936	8.47	31.19	278.691				0.778	1	0.963		0.57	9.96			0.96	1.13		AMBON2015_009_27	1			84.8928					-1.846519261			
AMBON_2015_08_13_DBO3.1_5.4_A_surface		AMBON_2015_08_13_DBO3.1_5.4_A_surface	AMBON_2015_08_13_DBO3.1_5.4_A_surface	AMBON2015	 DBO3.1	S	  Aug 13 2015  07:42:57	9	0.2	surface	surf	5	32.6	68.299	-166.936	10.31	30.07	267.526				1.198	4	1.424		0.55	8.19			0.3	0.59		AMBON2015_009_5	4			86.0432					-2.67653951			
AMBON_2015_08_13_DBO3.2_20.5_A_mid		AMBON_2015_08_13_DBO3.2_20.5_A_mid	AMBON_2015_08_13_DBO3.2_20.5_A_mid	AMBON2015	 DBO3.2	S	  Aug 13 2015  05:38:50	8	0.2	mid	mid	21	41	68.243	-167.124	7.69	31.63	280.237				0.627	3	0.765		0.62	11.03			1.66	0.61		AMBON2015_008_21	3			80.9133					-1.563167243			
AMBON_2015_08_13_DBO3.2_3.6_A_surface		AMBON_2015_08_13_DBO3.2_3.6_A_surface	AMBON_2015_08_13_DBO3.2_3.6_A_surface	AMBON2015	 DBO3.2	S	  Aug 13 2015  05:38:50	8	0.2	surface	surf	4	41	68.243	-167.124	8.5	31.5	284.086				1.207	5	1.2		0.36	10.68			0.7	0.81		AMBON2015_008_4	5			89.7982					-1.32317531			
AMBON_2015_08_13_DBO3.2_35.2_A_deep		AMBON_2015_08_13_DBO3.2_35.2_A_deep	AMBON_2015_08_13_DBO3.2_35.2_A_deep	AMBON2015	 DBO3.2	S	  Aug 13 2015  05:38:50	8	0.2	deep	bottom	36	41	68.243	-167.124	7.64	31.72	283.07				0.7	1	0.912		0.61	10.68			1.45	0.65		AMBON2015_008_36	1			80.1354					-1.416127854			
AMBON_2015_08_13_DBO3.3_40.7_A_deep		AMBON_2015_08_13_DBO3.3_40.7_A_deep	AMBON_2015_08_13_DBO3.3_40.7_A_deep	AMBON2015	 DBO3.3	S	  Aug 13 2015  04:12:57	7	0.2	deep	bottom	41	45.6	68.186	-167.307	7.37	31.9	284.681				1.114	1	1.101		0.59	11.39			2.22	0.56		AMBON2015_007_41	1			78.8831					-0.446257022			
AMBON_2015_08_13_DBO3.3_5.4_A_surface		AMBON_2015_08_13_DBO3.3_5.4_A_surface	AMBON_2015_08_13_DBO3.3_5.4_A_surface	AMBON2015	 DBO3.3	S	  Aug 13 2015  04:12:57	7	0.2	surface	surf	5	45.6	68.186	-167.307	7.65	31.78	288.62				2.233	5	2.17		0.47	12.46			0.52	0.24		AMBON2015_007_5	5			86.0273					-0.999926125			
AMBON_2015_08_14_CL2_10.5_A_mid		AMBON_2015_08_14_CL2_10.5_A_mid	AMBON_2015_08_14_CL2_10.5_A_mid	AMBON2015	 CL2	S	  Aug 14 2015  11:58:11	15	0.2	mid	mid	10	47.7	69.029	-167.934	7.59	31.65	281.641				0.493	4	0.564		0.67	8.9			1.09	0.7		AMBON2015_015_10	4			95.9415								
AMBON_2015_08_14_CL2_41.7_A_deep		AMBON_2015_08_14_CL2_41.7_A_deep	AMBON_2015_08_14_CL2_41.7_A_deep	AMBON2015	 CL2	S	  Aug 14 2015  11:58:11	15	0.2	deep	bottom	42	47.7	69.029	-167.934	6.62	31.96	289.325				0.304	1	0.464		0.79	8.54			2.02	0.76		AMBON2015_015_42	1			88.1019								
AMBON_2015_08_14_CL2_5_A_surface		AMBON_2015_08_14_CL2_5_A_surface	AMBON_2015_08_14_CL2_5_A_surface	AMBON2015	 CL2	S	  Aug 14 2015  11:58:11	15	0.2	surface	surf	6	47.7	69.029	-167.934	8.66	31.15	279.589				0.717	5	0.672		0.54	8.01			0.4	0.16		AMBON2015_015_6	5			95.0712					-2.014886274			
AMBON_2015_08_14_CL2.5_20.1_A_mid		AMBON_2015_08_14_CL2.5_20.1_A_mid	AMBON_2015_08_14_CL2.5_20.1_A_mid	AMBON2015	 CL2.5	S	  Aug 14 2015  10:36:51	14	0.2	mid	mid	20	48.4	69.03	-168.411	7.58	31.72	279.276				0.309	3	0.5		0.72	8.9			1.5	0.33		AMBON2015_014_20	3			88.7968								
AMBON_2015_08_14_CL2.5_42.5_A_deep		AMBON_2015_08_14_CL2.5_42.5_A_deep	AMBON_2015_08_14_CL2.5_42.5_A_deep	AMBON2015	 CL2.5	S	  Aug 14 2015  10:36:51	14	0.2	deep	bottom	43	48.4	69.03	-168.411	6.99	31.82	275.511				0.358	1	0.508		0.74	9.25			1.43	0.49		AMBON2015_014_43	1			79.6097					-1.027659867			
AMBON_2015_08_14_CL2.5_5_A_surface		AMBON_2015_08_14_CL2.5_5_A_surface	AMBON_2015_08_14_CL2.5_5_A_surface	AMBON2015	 CL2.5	S	  Aug 14 2015  10:36:51	14	0.2	surface	surf	5	48.4	69.03	-168.411	8.65	31.2	280.206				0.611	5	0.52		0.55	8.54			0.28	0.13		AMBON2015_014_5	5			94.2982					-1.52505289			
AMBON_2015_08_14_CL3_20.5_A_mid		AMBON_2015_08_14_CL3_20.5_A_mid	AMBON_2015_08_14_CL3_20.5_A_mid	AMBON2015	 CL3	S	  Aug 14 2015  04:04:17	13	0.2	mid	mid	21	50.6	69.034	-168.893	5.77	32.06	289.29				0.763	3	1.048		0.79	5.69			1.91	0.66		AMBON2015_013_21	3			95.3619								
AMBON_2015_08_14_CL3_42.4_A_deep		AMBON_2015_08_14_CL3_42.4_A_deep	AMBON_2015_08_14_CL3_42.4_A_deep	AMBON2015	 CL3	S	  Aug 14 2015  04:04:17	13	0.2	deep	bottom	42	50.6	69.034	-168.893	4.73	32.14	255.535				0.462	1	0.704		0.96	9.25			2.43	1.46		AMBON2015_013_42	1			68.4426					-1.010822614			
AMBON_2015_08_14_CL3_5.4_A_surface		AMBON_2015_08_14_CL3_5.4_A_surface	AMBON_2015_08_14_CL3_5.4_A_surface	AMBON2015	 CL3	S	  Aug 14 2015  04:04:17	13	0.2	surface	surf	5	50.6	69.034	-168.893	7.9	31.77	291.055				0.701	6	0.608		0.46	6.41			0.28	0.06		AMBON2015_013_5	6			93.5066					-1.030506205			
AMBON_2015_08_15_ML6.1_29.6_A_deep		AMBON_2015_08_15_ML6.1_29.6_A_deep	AMBON_2015_08_15_ML6.1_29.6_A_deep	AMBON2015	 ML6.1	S	  Aug 15 2015  04:12:43	17	0.2	deep	bottom	30	29.5	70.087	-163.96	5.88	31.03	234.621				1.008	1	1.088		0.9	23.13			1.86	0.86		AMBON2015_017_30	1			67.1036					-2.989291572			
AMBON_2015_08_15_ML6.2_27.5_A_deep		AMBON_2015_08_15_ML6.2_27.5_A_deep	AMBON_2015_08_15_ML6.2_27.5_A_deep	AMBON2015	 ML6.2	S	  Aug 15 2015  07:54:11	18	0.2	deep	bottom	28	28.5	70.267	-163.408	7.32	30.91	228.833				0.889	1	0.964		0.77	17.44			1.83	2.91		AMBON2015_018_28	1			81.0909					-2.248083192			
AMBON_2015_08_15_ML6.2_5.5_A_surface		AMBON_2015_08_15_ML6.2_5.5_A_surface	AMBON_2015_08_15_ML6.2_5.5_A_surface	AMBON2015	 ML6.2	S	  Aug 15 2015  07:54:11	18	0.2	surface	surf	6	28.5	70.267	-163.408	9.2	30.73	275.28				0.945	4	0.904		0.48	7.83			0.46	0.22		AMBON2015_018_6	4			90.6388					-2.156076652			
AMBON_2015_08_15_ML6.3_32.1_B_deep		AMBON_2015_08_15_ML6.3_32.1_B_deep	AMBON_2015_08_15_ML6.3_32.1_B_deep	AMBON2015	 ML6.3	S	  Aug 15 2015  10:21:38	19	0.2	deep	bottom	29	30	70.389	-163.022	7.82	30.92	246.482				0.788	1	0.82		0.71	13.52			1.63	1.49		AMBON2015_019_29	1			85.3869					-1.936935045			
AMBON_2015_08_15_ML6.3_5.1_A_surface		AMBON_2015_08_15_ML6.3_5.1_A_surface	AMBON_2015_08_15_ML6.3_5.1_A_surface	AMBON2015	 ML6.3	S	  Aug 15 2015  10:21:38	19	0.2	surface	surf	5	30	70.389	-163.022	9.07	30.77	273.655				0.98	4	0.844		0.52	8.19			0.15	0.27		AMBON2015_019_5	4			91.4003					-1.913530246			
AMBON_2015_08_16_ML6.5_31.5_A_deep		AMBON_2015_08_16_ML6.5_31.5_A_deep	AMBON_2015_08_16_ML6.5_31.5_A_deep	AMBON2015	 ML6.5	S	  Aug 16 2015  04:09:33	21	0.2	deep	bottom	32	37.4	70.627	-162.249	5.47	31.28	244.833				0.76	1	0.876		1	18.51			2.72	1.71		AMBON2015_021_32	1			78.2908					-1.512133266			
AMBON_2015_08_16_ML6.5_4.8_A_surface		AMBON_2015_08_16_ML6.5_4.8_A_surface	AMBON_2015_08_16_ML6.5_4.8_A_surface	AMBON2015	 ML6.5	S	  Aug 16 2015  04:09:33	21	0.2	surface	surf	4	37.4	70.627	-162.249	8.61	31.02	275.122				0.884	4	0.668		0.47	7.83			0.26	0.27		AMBON2015_021_4	4			90.4804					-1.696410854			
AMBON_2015_08_16_ML6.6_22.9_A_mid		AMBON_2015_08_16_ML6.6_22.9_A_mid	AMBON_2015_08_16_ML6.6_22.9_A_mid	AMBON2015	 ML6.6	S	  Aug 16 2015  06:30:00	22	0.2	mid	mid	23	39.4	70.726	-161.94	5.17	31.44	253.929				0.6	3	0.68		1.08	17.44			2.92	2.63		AMBON2015_022_23	3			71.5418								
AMBON_2015_08_16_ML6.6_34.4_A_deep		AMBON_2015_08_16_ML6.6_34.4_A_deep	AMBON_2015_08_16_ML6.6_34.4_A_deep	AMBON2015	 ML6.6	S	  Aug 16 2015  06:30:00	22	0.2	deep	bottom	35	39.4	70.726	-161.94	5.24	31.45	255.348				0.571	1	0.708		1.04	16.73			2.67	2.81		AMBON2015_022_35	1			70.2339					-1.426415219			
AMBON_2015_08_16_ML6.6_5.3_A_surface		AMBON_2015_08_16_ML6.6_5.3_A_surface	AMBON_2015_08_16_ML6.6_5.3_A_surface	AMBON2015	 ML6.6	S	  Aug 16 2015  06:30:00	22	0.2	surface	surf	5	39.4	70.726	-161.94	8.62	31.02	278.633				0.85	5	0.884		0.48	7.12			0.36	0.76		AMBON2015_022_5	5			91.2856					-1.504547825			
AMBON_2015_08_16_ML6.7_2.8_A_surface		AMBON_2015_08_16_ML6.7_2.8_A_surface	AMBON_2015_08_16_ML6.7_2.8_A_surface	AMBON2015	 ML6.7	S	  Aug 16 2015  09:47:54	23	0.2	surface	surf	3	42.8	70.844	-161.538	8.73	30.74	279.135				0.812	5	0.788		0.42	6.41			0.23	0.18		AMBON2015_023_3	5			91.3628					-1.778195393			
AMBON_2015_08_16_ML6.7_21.8_A_mid		AMBON_2015_08_16_ML6.7_21.8_A_mid	AMBON_2015_08_16_ML6.7_21.8_A_mid	AMBON2015	 ML6.7	S	  Aug 16 2015  09:47:54	23	0.2	mid	mid	22	42.8	70.844	-161.538	5.01	31.62	271.303				0.785	3	1.376		0.56	7.83			1.36	0.33		AMBON2015_023_22	3			74.8507								
AMBON_2015_08_16_ML6.7_39.9_A_deep		AMBON_2015_08_16_ML6.7_39.9_A_deep	AMBON_2015_08_16_ML6.7_39.9_A_deep	AMBON2015	 ML6.7	S	  Aug 16 2015  09:47:54	23	0.2	deep	bottom	40	42.8	70.844	-161.538	4.93	31.67	273.329				0.809	1	0.768		0.95	13.52			1.58	1.5		AMBON2015_023_40	1			73.0446					-1.738655534			
AMBON_2015_08_16_ML6.8_21_A_mid		AMBON_2015_08_16_ML6.8_21_A_mid	AMBON_2015_08_16_ML6.8_21_A_mid	AMBON2015	 ML6.8	S	  Aug 16 2015  12:56:02	24	0.2	mid	mid	21	41.8	70.96	-161.138	4.64	31.28	326.307				1.694	3	1.688		0.51	6.41			1.79	0.12		AMBON2015_024_21	3			91.2122								
AMBON_2015_08_16_ML6.8_36.2_A_deep		AMBON_2015_08_16_ML6.8_36.2_A_deep	AMBON_2015_08_16_ML6.8_36.2_A_deep	AMBON2015	 ML6.8	S	  Aug 16 2015  12:56:02	24	0.2	deep	bottom	36	41.8	70.96	-161.138	2.72	31.57	300.652				0.844	1	0.928		0.95	14.23			3.23	1.27		AMBON2015_024_36	1			72.447					-1.28003924			
AMBON_2015_08_16_ML6.8_4.3_A_surface		AMBON_2015_08_16_ML6.8_4.3_A_surface	AMBON_2015_08_16_ML6.8_4.3_A_surface	AMBON2015	 ML6.8	S	  Aug 16 2015  12:56:02	24	0.2	surface	surf	5	41.8	70.96	-161.138	8.66	30.41	280.127				0.742	5	0.772		0.45	6.23			0.24	0.11		AMBON2015_024_5	5			91.8342					-1.901354291			
AMBON_2015_08_16_ML6.9_21.8_A_mid		AMBON_2015_08_16_ML6.9_21.8_A_mid	AMBON_2015_08_16_ML6.9_21.8_A_mid	AMBON2015	 ML6.9	S	  Aug 16 2015  15:17:02	25	0.2	mid	mid	22	52.2	71.075	-160.735	1.37	32.14	320.138				0.934	4	1.292		0.65	8.54			0.72	0.39		AMBON2015_025_22	4			86.6678								
AMBON_2015_08_16_ML6.9_47.3_A_deep		AMBON_2015_08_16_ML6.9_47.3_A_deep	AMBON_2015_08_16_ML6.9_47.3_A_deep	AMBON2015	 ML6.9	S	  Aug 16 2015  15:17:02	25	0.2	deep	bottom	47	52.2	71.075	-160.735	1.26	32.15	313.608				0.544	1	0.704		0.98	11.03			1.83	1.44		AMBON2015_025_47	1			82.4986					-0.859162436			
AMBON_2015_08_16_ML6.9_7.1_A_surface		AMBON_2015_08_16_ML6.9_7.1_A_surface	AMBON_2015_08_16_ML6.9_7.1_A_surface	AMBON2015	 ML6.9	S	  Aug 16 2015  15:17:02	25	0.2	surface	surf	6	52.2	71.075	-160.735	8.07	30.5	283.593				0.485	6	0.528		0.46	5.69			0.3	0.21		AMBON2015_025_6	6			93.0902					-1.865125062			
AMBON_2015_08_19_ML4.1_22.7_A_deep		AMBON_2015_08_19_ML4.1_22.7_A_deep	AMBON_2015_08_19_ML4.1_22.7_A_deep	AMBON2015	 ML4.1	S	  Aug 19 2015  04:02:36	26	0.2	deep	bottom	23	25.9	70.892	-159.393	3.93	31.41	288.677				0.495	1	0.748		0.91	13.52			1.85	0.84		AMBON2015_026_23	1			80.2327					-1.571298002			
AMBON_2015_08_19_ML4.1_3.9_A_surface		AMBON_2015_08_19_ML4.1_3.9_A_surface	AMBON_2015_08_19_ML4.1_3.9_A_surface	AMBON2015	 ML4.1	S	  Aug 19 2015  04:02:36	26	0.2	surface	surf	4	25.9	70.892	-159.393	7.59	30.89	280.27				0.93	4	1.464		0.55	8.19			0.29	0.21		AMBON2015_026_4	4			70.3988								
AMBON_2015_08_19_ML4.2_30.4_A_mid		AMBON_2015_08_19_ML4.2_30.4_A_mid	AMBON_2015_08_19_ML4.2_30.4_A_mid	AMBON2015	 ML4.2	S	  Aug 19 2015  05:43:07	27	0.2	mid	mid	30	43.6	70.932	-159.504	4.02	31.38	281.037				0.486	2	0.612		0.95	14.95			1.9	0.86		AMBON2015_027_30	2			85.7029								
AMBON_2015_08_19_ML4.2_40.6_A_deep		AMBON_2015_08_19_ML4.2_40.6_A_deep	AMBON_2015_08_19_ML4.2_40.6_A_deep	AMBON2015	 ML4.2	S	  Aug 19 2015  05:43:07	27	0.2	deep	bottom	41	43.6	70.932	-159.504	0.75	32.08	343.036				0.348	1	0.524		0.88	9.96			1.42	1.38		AMBON2015_027_41	1			87.927					-1.054156914			
AMBON_2015_08_19_ML4.2_5.7_A_surface		AMBON_2015_08_19_ML4.2_5.7_A_surface	AMBON_2015_08_19_ML4.2_5.7_A_surface	AMBON2015	 ML4.2	S	  Aug 19 2015  05:43:07	27	0.2	surface	surf	6	43.6	70.932	-159.504	8.16	30.58	279.067				1.029	5	1.392		0.49	7.83			0.4	0.53		AMBON2015_027_6	5			79.2525					-2.019240069			
AMBON_2015_08_19_ML4.3_29_A_mid		AMBON_2015_08_19_ML4.3_29_A_mid	AMBON_2015_08_19_ML4.3_29_A_mid	AMBON2015	 ML4.3	S	  Aug 19 2015  08:17:36	28	0.2	mid	mid	28	55.6	71.063	-159.882	-1.57	32.39	257.342				4.62	4	9.32		1.95	37.72			3.55	13.79		AMBON2015_028_28	4			77.3571								
AMBON_2015_08_19_ML4.3_5.1_A_surface		AMBON_2015_08_19_ML4.3_5.1_A_surface	AMBON_2015_08_19_ML4.3_5.1_A_surface	AMBON2015	 ML4.3	S	  Aug 19 2015  08:17:36	28	0.2	surface	surf	5	55.6	71.063	-159.882	6.98	30.67	292.595				0.468	7	0.44		0.41	4.98			0.4	0.19		AMBON2015_028_5	7			93.8749					-1.868759931			
AMBON_2015_08_19_ML4.3_50.8_A_deep		AMBON_2015_08_19_ML4.3_50.8_A_deep	AMBON_2015_08_19_ML4.3_50.8_A_deep	AMBON2015	 ML4.3	S	  Aug 19 2015  08:17:36	28	0.2	deep	bottom	51	55.6	71.063	-159.882	-1.63	32.47	226.333				0.883	1	1.948		2.2	42.17			2.98	14.79		AMBON2015_028_51	1			80.7711					-1.135420966			
AMBON_2015_08_19_ML6.10_30.4_A_mid		AMBON_2015_08_19_ML6.10_30.4_A_mid	AMBON_2015_08_19_ML6.10_30.4_A_mid	AMBON2015	 ML6.10	S	  Aug 19 2015  11:23:24	29	0.2	mid	mid	30	52.7	71.193	-160.27	-1.6	32.27	295.801				4.425	3	7.08		1.62	20.28			0.96	6.44		AMBON2015_029_30	3			85.6395					-3.561833333			
AMBON_2015_08_19_ML6.10_5.5_A_surface		AMBON_2015_08_19_ML6.10_5.5_A_surface	AMBON_2015_08_19_ML6.10_5.5_A_surface	AMBON2015	 ML6.10	S	  Aug 19 2015  11:23:24	29	0.2	surface	surf	6	52.7	71.193	-160.27	4.3	29.46	340.385				0.333	6	0.287		0.23	4.98			0.31	0.3		AMBON2015_029_6	6			95.4379					-3.011833333			
AMBON_2015_08_19_ML6.10_50.1_A_deep		AMBON_2015_08_19_ML6.10_50.1_A_deep	AMBON_2015_08_19_ML6.10_50.1_A_deep	AMBON2015	 ML6.10	S	  Aug 19 2015  11:23:24	29	0.2	deep	bottom	50	52.7	71.193	-160.27	-1.65	32.47	230.821				0.992	1	2.1		2.27	45.55			5.24	14.86		AMBON2015_029_50	1			78.4651					-0.820714744			
AMBON_2015_08_19_ML6.11_10.1_A_mid1		AMBON_2015_08_19_ML6.11_10.1_A_mid1	AMBON_2015_08_19_ML6.11_10.1_A_mid1	AMBON2015	 ML6.11	S	  Aug 19 2015  14:35:25	30	0.2	mid1	mid	10	48.6	71.361	-159.693	4.88	28.11	319.94				0.367	11	0.277		0.23	3.56			0.43	1.12		AMBON2015_030_10	11			93.904								
AMBON_2015_08_19_ML6.11_20.1_B_mid2		AMBON_2015_08_19_ML6.11_20.1_B_mid2	AMBON_2015_08_19_ML6.11_20.1_B_mid2	AMBON2015	 ML6.11	S	  Aug 19 2015  14:35:25	30	0.2	mid2	mid	20	48.6	71.361	-159.693	-0.78	31.77	454.273				0.525	10	0.361		0.62	20.64			1	1.76		AMBON2015_030_20	10			94.0239								
AMBON_2015_08_19_ML6.11_31.2_C_mid3		AMBON_2015_08_19_ML6.11_31.2_C_mid3	AMBON_2015_08_19_ML6.11_31.2_C_mid3	AMBON2015	 ML6.11	S	  Aug 19 2015  14:35:25	30	0.2	mid3	mid	31	48.6	71.361	-159.693	-1.41	32.21	415.874				4.067	9	5.96		1.8	12.1			1.1	1.96		AMBON2015_030_31	9			86.2303					-1.102894867			
AMBON_2015_08_19_ML6.11_46_A_deep		AMBON_2015_08_19_ML6.11_46_A_deep	AMBON_2015_08_19_ML6.11_46_A_deep	AMBON2015	 ML6.11	S	  Aug 19 2015  14:35:25	30	0.2	deep	bottom	46	48.6	71.361	-159.693	-1.66	32.47	230.339				0.445	8	0.736		2.2	48.75			3	16.86		AMBON2015_030_46	8			72.7006								
AMBON_2015_08_19_ML6.11_5.3_A_surface		AMBON_2015_08_19_ML6.11_5.3_A_surface	AMBON_2015_08_19_ML6.11_5.3_A_surface	AMBON2015	 ML6.11	S	  Aug 19 2015  14:35:25	30	0.2	surface	surf	5	48.6	71.361	-159.693	4.85	28.08	319.35				0.384	12	0.309		0.23	3.56			0.38	0.63		AMBON2015_030_5	12			93.8749					-1.45380472			
AMBON_2015_08_20_ML4.5_30_A_chl max		AMBON_2015_08_20_ML4.5_30_A_chl max	AMBON_2015_08_20_ML4.5_30_A_chl max	AMBON2015	 ML4.5	S	  Aug 20 2015  04:50:18	31	0.2	chl max	mid	31	46.4	71.324	-160.656	-1.61	32.41	258.879				4.458	2	2.164		1.74	27.4			0.83	12.07		AMBON2015_031_31	2			81.8645								
AMBON_2015_08_20_ML4.5_4.9_A_surface		AMBON_2015_08_20_ML4.5_4.9_A_surface	AMBON_2015_08_20_ML4.5_4.9_A_surface	AMBON2015	 ML4.5	S	  Aug 20 2015  04:50:18	31	0.2	surface	surf	5	46.4	71.324	-160.656	4.62	28.26	330.461				0.274	5	0.255		1.12	3.91			0.34	0.06		AMBON2015_031_5	5			95.4639					-1.366892116			
AMBON_2015_08_20_ML4.5_45_A_deep		AMBON_2015_08_20_ML4.5_45_A_deep	AMBON_2015_08_20_ML4.5_45_A_deep	AMBON2015	 ML4.5	S	  Aug 20 2015  04:50:18	31	0.2	deep	bottom	45	46.4	71.324	-160.656	-1.64	32.46	213.009				0.44	1	0.676		2.29	45.55			3.41	15.79		AMBON2015_031_45	1			75.3697					-1.100864119			
AMBON_2015_08_20_ML4.6_27.5_A_chl max		AMBON_2015_08_20_ML4.6_27.5_A_chl max	AMBON_2015_08_20_ML4.6_27.5_A_chl max	AMBON2015	 ML4.6	S	  Aug 20 2015  07:40:47	32	0.2	chl max	mid	28	45.4	71.455	-161.038	-1.43	32.27	408.612				2.569	3	7.08		1.91	35.23			3.25	12.5		AMBON2015_032_28	3			90.5591								
AMBON_2015_08_20_ML4.6_42.7_A_deep		AMBON_2015_08_20_ML4.6_42.7_A_deep	AMBON_2015_08_20_ML4.6_42.7_A_deep	AMBON2015	 ML4.6	S	  Aug 20 2015  07:40:47	32	0.2	deep	bottom	43	45.4	71.455	-161.038	-1.63	32.45	192.526				0.546	1	1.104		2.06	45.91			6.16	15.36		AMBON2015_032_43	1			67.4671					-1.081546415			
AMBON_2015_08_20_ML4.6_5.2_A_surface		AMBON_2015_08_20_ML4.6_5.2_A_surface	AMBON_2015_08_20_ML4.6_5.2_A_surface	AMBON2015	 ML4.6	S	  Aug 20 2015  07:40:47	32	0.2	surface	surf	5	45.4	71.455	-161.038	4.55	28.88	328.177				0.311	6	0.25		0.19	4.45			0.26	0.25		AMBON2015_032_5	6			95.2842					-1.425391313			
AMBON_2015_08_20_ML4.7_31.1_A_chl max		AMBON_2015_08_20_ML4.7_31.1_A_chl max	AMBON_2015_08_20_ML4.7_31.1_A_chl max	AMBON2015	 ML4.7	S	  Aug 20 2015  11:06:37	33	0.2	chl max	mid	31	45.1	71.588	-161.401	-1.43	32.19	360.102				38.301	2	37.84		0.63	11.39			0.26	0.42		AMBON2015_033_31	2			38.7703								
AMBON_2015_08_20_ML4.7_42.6_A_deep		AMBON_2015_08_20_ML4.7_42.6_A_deep	AMBON_2015_08_20_ML4.7_42.6_A_deep	AMBON2015	 ML4.7	S	  Aug 20 2015  11:06:37	33	0.2	deep	bottom	43	45.1	71.588	-161.401	-1.57	32.33	240.903				0.745	1	1.552		1.92	39.5			4.43	12.14		AMBON2015_033_43	1			57.0098					-1.01987268			
AMBON_2015_08_20_ML4.7_5.4_A_surface		AMBON_2015_08_20_ML4.7_5.4_A_surface	AMBON_2015_08_20_ML4.7_5.4_A_surface	AMBON2015	 ML4.7	S	  Aug 20 2015  11:06:37	33	0.2	surface	surf	5	45.1	71.588	-161.401	4.63	27.9	325.389				0.331	5	0.348		0.18	3.56			0.78	0.64		AMBON2015_033_5	5			94.7019					-1.34259686			
AMBON_2015_08_21_ML4.10_27.6_A_deep		AMBON_2015_08_21_ML4.10_27.6_A_deep	AMBON_2015_08_21_ML4.10_27.6_A_deep	AMBON2015	 ML4.10	S	  Aug 21 2015  10:15:45	37	0.2	deep	bottom	28	30.2	71.98	-162.541	-1.21	32.06	358.362				9.54	1	14.64		0.93	18.51			4.69	3.41		AMBON2015_037_28	1			58.3212					-1.523537155			
